Rndrng_NPI,HCPCS_Degree_Centrality,HCPCS_Closeness_Centrality,HCPCS_PageRank,Provider Type_Closeness_Centrality,Provider Type_PageRank
1033577036,4.24e-05,27.22531054,2.83e-05,10.34884736,5.22e-05
1508397290,4.24e-05,0.3150480018,1.84e-05,23.92098471,1.63e-05
1043248032,4.24e-05,5.951140049,2.5e-05,2.957286873,1.11e-05
1386655603,4.24e-05,0.1686032153,3.74e-05,2.882049417,2.81e-05
1407965668,4.24e-05,26.55619422,2.66e-05,0.5749651038,2.13e-05
1710306725,4.24e-05,34.53549519,2.27e-05,15.71523261,3.05e-05
1245789718,4.24e-05,39.29336922,1.83e-05,21.97658335,1.87e-05
1245201227,4.24e-05,0.5572302017,7.95e-06,6.488309431,6.86e-06
1770099277,4.24e-05,0.4743307909,1.17e-05,1.845906921,1.84e-05
1649800913,4.24e-05,36.15766525,2.32e-05,28.25214378,1.21e-05
1023087673,4.24e-05,36.23823177,1.84e-05,0.2222057727,1.28e-05
1952390288,4.24e-05,0.05675491966,1.5e-05,1.530406001,1.74e-05
1518234111,4.24e-05,29.06828149,3.04e-05,12.5662717,4.1e-05
1023422011,4.24e-05,0.5118401725,1.81e-05,1.949135957,1.62e-05
1396730925,4.24e-05,36.31694644,1.82e-05,18.90982384,2.18e-05
1578672309,4.24e-05,22.47133453,3.23e-05,7.566769256,7.12e-05
1184176133,4.24e-05,40.43511112,1.95e-05,13.30654945,8.33e-06
1831676139,4.24e-05,30.21943175,2.23e-05,9.161675454,1.71e-05
1245210590,4.24e-05,32.33123103,1.33e-05,2.12492451,1.13e-05
1376806695,4.24e-05,35.61823968,2.98e-05,28.05740569,1.89e-05
1720044134,4.24e-05,0.3502706712,2.79e-05,3.049917575,2.26e-05
1497772388,8.47e-05,39.59440175,2.76e-05,40.31349278,9.76e-06
1124091194,4.24e-05,0.4223884956,3.24e-05,1.326748131,2.45e-05
1205833761,4.24e-05,0.04887364851,2.25e-05,13.61041717,2.64e-05
1861451684,4.24e-05,4.838622702,2.72e-05,0.3979080293,0.0001103841625
1902872906,4.24e-05,0.5164058343,3.63e-05,17.39870536,2.47e-05
1093919805,4.24e-05,25.77100276,4.47e-05,1.633792264,1.84e-05
1225064629,4.24e-05,37.40577974,1.56e-05,1.253121403,1.3e-05
1104098821,4.24e-05,33.77036738,2.23e-05,24.02641241,1.01e-05
1942536222,4.24e-05,34.68458155,2.23e-05,1.512286675,2.05e-05
1346824877,4.24e-05,0.06579584865,2.21e-05,1.420598694,2.74e-05
1235130501,4.24e-05,0.09602627302,1.75e-05,3.215851762,2.08e-05
1063864775,4.24e-05,0.6212080658,2.26e-05,26.64006349,2.05e-05
1508152471,8.47e-05,34.42222143,2.85e-05,5.749739408,8.5e-06
1659512366,4.24e-05,0.08690038895,2.06e-05,3.892225851,1.53e-05
1376523589,4.24e-05,34.71503343,1.84e-05,21.71930087,1.24e-05
1578165999,4.24e-05,15.15781255,2.02e-05,25.05689864,1.5e-05
1639123722,4.24e-05,0.06398698986,1.63e-05,22.898666,1.61e-05
1609953892,4.24e-05,0.003032338437,4.24e-05,1.19830583,2.92e-05
1437523099,4.24e-05,23.66978102,5.74e-05,8.946595606,1.78e-05
1013900588,8.47e-05,21.76446424,5.77e-05,2.847912362,2.99e-05
1710022819,4.24e-05,30.80312442,1.87e-05,15.04773295,3.24e-05
1528100997,4.24e-05,6.832342863,1.58e-05,23.02329619,1.41e-05
1396850061,8.47e-05,34.23922391,4.48e-05,20.74183445,1.89e-05
1033731674,4.24e-05,37.42803405,1.56e-05,10.05487056,1.46e-05
1003934100,4.24e-05,0.272162435,1.5e-05,2.644306036,8.98e-06
1447227541,4.24e-05,26.77898636,2.75e-05,12.01848451,4.07e-05
1740403708,4.24e-05,0.006294382386,2.57e-05,0.1460892077,3.82e-05
1295765345,4.24e-05,22.50847327,2.16e-05,11.06759912,3.5e-05
1891737870,8.47e-05,39.67287985,2.15e-05,1.976243717,7.37e-06
1376827121,4.24e-05,0.4891858651,2.76e-05,25.87984452,1.42e-05
1073577854,4.24e-05,7.83094167,2.56e-05,9.90849624,8.68e-06
1902399744,4.24e-05,28.96000857,3.08e-05,12.42424826,4.16e-05
1689670754,4.24e-05,21.28814746,4.05e-05,0.6811923131,1.31e-05
1063752210,4.24e-05,8.10867956,1.38e-05,28.41706731,6.84e-06
1659798932,4.24e-05,0.01927866396,4.16e-05,0.09433199618,1.65e-05
1053355461,4.24e-05,6.053409304,2.15e-05,30.03809317,9.62e-06
1245279975,4.24e-05,27.71422166,1.23e-05,17.33170785,1.83e-05
1942389028,4.24e-05,30.98562555,1.5e-05,1.848533796,2.43e-05
1629072699,4.24e-05,40.16776447,1.99e-05,2.279108859,9.79e-06
1750836565,4.24e-05,0.6471110776,1.99e-05,24.11949217,1.6e-05
1205066388,4.24e-05,39.04324561,1.94e-05,37.45062406,1.14e-05
1134562598,4.24e-05,27.92006072,2.31e-05,27.84576432,1.91e-05
1689000697,4.24e-05,38.27586528,1.56e-05,5.457588788,9.56e-06
1558753087,4.24e-05,5.991912726,1.86e-05,20.29682903,1.75e-05
1477750636,4.24e-05,4.728241559,2.82e-05,0.3828890382,0.0001151520663
1659314169,4.24e-05,0.006904114962,2.18e-05,0.4791107535,2.48e-05
1386031441,4.24e-05,31.76097606,2.02e-05,1.875772409,1.19e-05
1710997481,4.24e-05,31.18270767,1.51e-05,24.15135335,1e-05
1588800080,4.24e-05,32.78411137,2.73e-05,1.61189919,1.85e-05
1821208356,8.47e-05,30.09931633,2.46e-05,24.45142993,9.76e-06
1902912173,4.24e-05,2.493463613,7.21e-05,23.87339529,2.41e-05
1053765982,4.24e-05,19.22343109,1.29e-05,0.5810148096,6.84e-06
1740230564,4.24e-05,7.299117734,1.54e-05,31.77162011,8.49e-06
1639169592,4.24e-05,0.06604261278,2.92e-05,4.802827659,1.27e-05
1124313135,4.24e-05,0.1329788997,2.97e-05,0.4113167107,3.07e-05
1104813799,8.47e-05,27.55561013,2.3e-05,19.62110281,1.49e-05
1730123134,4.24e-05,0.1247689687,2.29e-05,24.268599,1.46e-05
1851393300,4.24e-05,36.88632212,1.68e-05,19.95349434,2.01e-05
1356468284,4.24e-05,1.55717161,1.33e-05,28.25570706,6.94e-06
1306046917,4.24e-05,34.13811802,1.84e-05,2.555927218,7.76e-06
1902879554,4.24e-05,1.000247059,2.1e-05,5.208323421,2.59e-05
1477544658,4.24e-05,0.001730180083,4.21e-05,0.07509017026,0.0001291328062
1538571518,4.24e-05,0.08100370475,1.53e-05,1.666390371,1.48e-05
1316922354,4.24e-05,25.94545552,2.4e-05,16.38979655,2e-05
1649203191,4.24e-05,19.74784005,1.54e-05,25.90240639,8.59e-06
1952426074,4.24e-05,34.8666239,2.01e-05,0.3932174167,1.06e-05
1245721687,4.24e-05,28.56361753,2.09e-05,13.34837336,3.79e-05
1700876372,4.24e-05,40.20114306,1.5e-05,31.25624085,8.81e-06
1568578607,4.24e-05,5.085640284,5.5e-05,2.299769641,1.75e-05
1376115527,4.24e-05,8.470929187,1.75e-05,7.72087885,7.37e-05
1245214972,4.24e-05,35.02364734,2.14e-05,8.427883195,1.96e-05
1831194901,8.47e-05,35.87510775,3.73e-05,21.86243618,1.22e-05
1053518670,4.24e-05,24.75999562,1.98e-05,1.429670839,1.91e-05
1952372120,4.24e-05,37.89644923,2.29e-05,5.627480835,8.93e-06
1447356704,4.24e-05,35.68475363,1.98e-05,0.3434186139,1.44e-05
1184801334,4.24e-05,27.73498866,2.99e-05,16.34354134,2.7e-05
1417394404,4.24e-05,0.1454885264,3.59e-05,0.8460426195,6.69e-05
1215905773,4.24e-05,29.70125252,1.8e-05,2.755998273,2.99e-05
1972509719,4.24e-05,0.169945277,1.46e-05,0.8379790758,8.17e-06
1336427491,4.24e-05,0.103045879,1.98e-05,3.775146247,1.93e-05
1689043929,4.24e-05,6.950972136,1.48e-05,23.72739734,1.34e-05
1891824686,4.24e-05,14.3029357,2.24e-05,18.81748807,2.2e-05
1821074360,4.24e-05,7.894969376,2.51e-05,5.490990733,7.56e-06
1083818835,4.24e-05,39.17667648,2.02e-05,29.54569334,1.1e-05
1114333671,4.24e-05,25.55283224,1.53e-05,19.50573408,1.5e-05
1861762619,4.24e-05,23.73680901,2.78e-05,1.360383609,2.1e-05
1275692568,4.24e-05,35.38159824,2.68e-05,2.368510972,9.25e-06
1932268570,4.24e-05,28.99725107,1.98e-05,1.310447364,2.19e-05
1437156650,8.47e-05,39.60941598,3.87e-05,24.00779936,1.48e-05
1124412374,4.24e-05,38.32278516,2.13e-05,23.20686095,2.51e-05
1790700417,4.24e-05,16.38358403,3.48e-05,1.767663028,5.5e-05
1972505428,4.24e-05,0.2539072742,3.26e-05,7.762842348,1.42e-05
1164535837,8.47e-05,0.9858800468,4.43e-05,2.627041785,7.24e-06
1134415292,4.24e-05,35.70398088,3.02e-05,0.04978503524,4.12e-05
1215109103,4.24e-05,26.5329168,1.22e-05,17.73317722,1.77e-05
1598318966,4.24e-05,37.78487283,3.93e-05,21.63602103,1.91e-05
1679681407,4.24e-05,37.80690003,1.47e-05,0.8052525924,1.85e-05
1790759561,4.24e-05,0.01331381913,4.24e-05,4.273479048,1.62e-05
1336395334,4.24e-05,37.47609841,2.36e-05,2.833497043,9.31e-06
1679784904,4.24e-05,28.54403736,1.68e-05,0.5064492212,2.96e-05
1518069954,4.24e-05,21.13242015,1.9e-05,5.736090446,9.22e-06
1730292319,4.24e-05,0.03553543004,3.13e-05,0.9033854037,3.72e-05
1346276631,4.24e-05,0.2529413234,1.92e-05,5.198611449,1.13e-05
1992049571,4.24e-05,36.70731611,2.56e-05,6.776355842,1.79e-05
1316959661,4.24e-05,0.004561187461,4.24e-05,1.472222295,2.17e-05
1376546358,4.24e-05,40.22759129,1.55e-05,2.429392649,8.74e-06
1003999103,4.24e-05,0.06761960437,4.32e-05,14.65241067,2.37e-05
1982667101,8.47e-05,0.01519540723,0.000145352275,0.5965385975,6.15e-05
1598102626,4.24e-05,35.9076367,2.95e-05,1.713667827,1.43e-05
1124674031,4.24e-05,39.71873032,1.7e-05,22.94875776,1.74e-05
1598755464,4.24e-05,0.05206616485,1.25e-05,1.530406001,1.74e-05
1568444768,4.24e-05,39.01600743,1.91e-05,21.44922533,1.79e-05
1598875619,4.24e-05,35.29288924,1.76e-05,4.687178612,1.08e-05
1992731392,4.24e-05,32.16994347,2.95e-05,1.924633535,1.4e-05
1104856186,4.24e-05,0.4170431119,2.08e-05,14.86589858,3.08e-05
1194350686,4.24e-05,26.67850547,1.71e-05,16.52997785,2.85e-05
1528357068,4.24e-05,31.57772946,2.46e-05,16.15049664,4.1e-05
1376524520,4.24e-05,30.61405604,2.77e-05,14.55818843,4.67e-05
1750303681,4.24e-05,27.06430046,2.53e-05,3.30344085,2.42e-05
1821038852,4.24e-05,0.1922929341,1.69e-05,3.103514763,9.01e-06
1962416776,4.24e-05,23.54736898,2.85e-05,1.338953137,2.15e-05
1932631157,4.24e-05,37.65582058,1.66e-05,12.53364204,9.53e-06
1467589143,4.24e-05,0.3063495307,3.36e-05,5.058449074,2.77e-05
1407852940,4.24e-05,36.56776247,2.37e-05,26.8337101,2.02e-05
1316480908,4.24e-05,6.259150326,2.1e-05,19.86085969,1.81e-05
1619170685,4.24e-05,23.41941128,3.75e-05,0.2817765279,2.61e-05
1669573929,4.24e-05,0.00311322663,3.26e-05,0.1242032697,6.06e-05
1174681928,4.24e-05,39.49854373,1.77e-05,26.44542733,2.07e-05
1588053045,4.24e-05,0.1237530778,3.45e-05,0.3993787212,3.2e-05
1235537598,4.24e-05,26.49462072,1.92e-05,8.127686367,2.07e-05
1619077906,4.24e-05,39.2572185,2.54e-05,27.86604929,1.12e-05
1245293125,4.24e-05,21.57549956,3.56e-05,0.2680531245,2.81e-05
1194708818,4.24e-05,31.84235495,3.05e-05,12.81008619,3.75e-05
1972791671,4.24e-05,0.04417209119,3.07e-05,0.6748387336,1.29e-05
1720013139,4.24e-05,24.3396953,3.4e-05,8.924880838,5.87e-05
1427144500,4.24e-05,0.06421579114,1.96e-05,15.14289112,2.26e-05
1184985129,4.24e-05,29.97374927,2.98e-05,13.61832857,5.07e-05
1629053756,4.24e-05,37.29061013,1.98e-05,29.70418004,1.72e-05
1760703284,4.24e-05,0.2396276551,1.36e-05,0.8490108581,8.25e-06
1952304032,4.24e-05,1.030545049,2.01e-05,5.389525693,2.46e-05
1356596779,4.24e-05,0.0464831423,5.27e-05,14.77683229,3.1e-05
1366470130,4.24e-05,36.42243282,1.79e-05,18.85981371,2.36e-05
1225035835,4.24e-05,0.109008772,2.03e-05,5.266683969,2.62e-05
1205077757,4.24e-05,23.41541892,2.14e-05,12.43683983,2.99e-05
1487181665,4.24e-05,0.3929400628,2.12e-05,11.64287383,1.11e-05
1295495737,4.24e-05,0.1375687494,1.92e-05,26.36082838,1.37e-05
1265911150,4.24e-05,33.84508254,1.46e-05,10.45434081,1.36e-05
1003401431,4.24e-05,36.60851604,1.75e-05,19.2175586,2.3e-05
1437129574,8.47e-05,31.70445879,3.95e-05,25.85079917,2.14e-05
1598962078,4.24e-05,0.6236122551,2.2e-05,4.301402088,1.27e-05
1962763789,4.24e-05,26.68948846,1.4e-05,5.829615632,8.9e-06
1437308350,4.24e-05,0.226129142,1.24e-05,0.7114535598,1.3e-05
1164742615,4.24e-05,26.79853168,1.74e-05,14.60939245,2.38e-05
1356667893,4.24e-05,0.05940708721,4.32e-05,4.32238373,1.5e-05
1679765648,4.24e-05,0.1023878538,1.65e-05,1.027547307,1.48e-05
1700807286,4.24e-05,30.66472508,5.17e-05,5.847743654,3.32e-05
1124021761,4.24e-05,0.602229278,2.73e-05,32.85510548,7.84e-06
1669433520,4.24e-05,6.990842184,1.67e-05,31.38351175,8.73e-06
1639808561,4.24e-05,5.963516599,2.41e-05,18.36984959,2.05e-05
1952341463,4.24e-05,0.9928837934,1.28e-05,6.12943108,7.92e-06
1710327077,4.24e-05,0.08771986778,3.12e-05,15.61817178,2.16e-05
1801858196,4.24e-05,5.335527795,1.21e-05,2.530859707,7.62e-06
1831154202,4.24e-05,34.17620328,3.49e-05,18.98480614,1.58e-05
1184729204,4.24e-05,34.29845073,1.7e-05,22.29580143,2.66e-05
1194162511,4.24e-05,39.6921393,2.05e-05,37.26161412,1.15e-05
1568881316,4.24e-05,20.81435521,1.53e-05,18.46647129,1.65e-05
1912975871,4.24e-05,23.00881142,1.32e-05,0.8580164365,8.04e-06
1538268123,4.24e-05,7.103391736,1.62e-05,2.359291465,9e-06
1750735346,4.24e-05,30.33753466,2.17e-05,1.709151294,1.65e-05
1669403895,4.24e-05,0.6422392749,2.15e-05,11.87073282,1.07e-05
1184851990,4.24e-05,26.27748672,1.86e-05,13.85459668,2.57e-05
1073583365,4.24e-05,16.49724078,6.14e-05,5.785968663,7.71e-05
1902285760,4.24e-05,23.28364475,8.77e-06,6.274557941,6.85e-06
1023383486,4.24e-05,24.2679114,2.76e-05,13.28342661,2.73e-05
1740234681,4.24e-05,39.65592571,1.72e-05,10.6825084,1.31e-05
1225089428,4.24e-05,36.54805719,1.94e-05,23.19999367,1.09e-05
1518940121,4.24e-05,6.911601338,1.88e-05,21.32547305,1.61e-05
1760572952,4.24e-05,30.11001723,1.05e-05,20.93555898,1.33e-05
1144737123,4.24e-05,37.2743068,1.99e-05,24.79409186,1.53e-05
1053716787,4.24e-05,39.20729983,1.99e-05,29.66929983,1.09e-05
1770800740,4.24e-05,0.4367737767,2.01e-05,6.893151567,1.74e-05
1629017587,4.24e-05,8.773953732,1.44e-05,0.02497205779,1.32e-05
1780988477,4.24e-05,20.22093083,2.23e-05,11.36669166,1.17e-05
1619316056,4.24e-05,25.48725622,1.78e-05,21.75215453,1.9e-05
1386602514,4.24e-05,0.002648104647,4.11e-05,1.967140508,0.0002484009934
1366409955,4.24e-05,34.36497105,2.32e-05,2.544440874,1.16e-05
1033501416,4.24e-05,36.40309712,1.1e-05,25.43893994,8.95e-06
1962607564,4.24e-05,8.281418723,1.96e-05,2.37659354,3.8e-05
1790755759,4.24e-05,26.74964445,1.69e-05,0.6016240683,2.3e-05
1477522464,4.24e-05,0.05182705158,1.67e-05,2.698175832,1.21e-05
1205824877,4.24e-05,26.22769517,1.57e-05,1.393585361,2.32e-05
1619924461,4.24e-05,36.27833975,1.61e-05,25.70172607,8.74e-06
1689658403,4.24e-05,29.52641142,1.84e-05,2.438822971,1.59e-05
1265516827,4.24e-05,40.58124565,1.28e-05,14.15326255,7.17e-06
1144234006,8.47e-05,29.13022199,5.63e-05,3.921345876,1.87e-05
1235171943,4.24e-05,35.19567839,2.1e-05,2.105042344,1.64e-05
1841289931,4.24e-05,0.2299206414,4.24e-05,5.877428156,8.08e-06
1053315614,4.24e-05,19.20210111,1.67e-05,2.109425427,1.64e-05
1043285299,4.24e-05,0.0259556603,3.01e-05,0.6677600026,1.68e-05
1629146816,4.24e-05,39.07962068,1.92e-05,0.1570653774,9.08e-06
1174524219,4.24e-05,25.37194737,1.72e-05,1.641513722,1.8e-05
1811913205,4.24e-05,0.08372956752,2.49e-05,2.970261693,1.1e-05
1033109749,4.24e-05,39.63691764,1.73e-05,26.87213637,2.02e-05
1235387697,4.24e-05,24.89119839,2.33e-05,1.265920247,2.62e-05
1447490958,4.24e-05,0.1363026039,1.97e-05,0.8508075708,1.63e-05
1770960528,4.24e-05,11.47261537,2.4e-05,0.4663324975,4.63e-05
1568826816,4.24e-05,0.010991757,1.75e-05,0.9036981407,2.22e-05
1992822928,4.24e-05,31.94431981,1.48e-05,0.882720353,1.58e-05
1174942494,8.47e-05,35.96929217,1.66e-05,17.57658427,1.79e-05
1629094974,4.24e-05,34.68864266,1.91e-05,2.483660725,1.41e-05
1477556561,4.24e-05,30.65438479,1.58e-05,2.687126082,1.04e-05
1396791513,4.24e-05,9.811032218,9.65e-06,2.987944221,1.09e-05
1336264282,4.24e-05,26.4804859,2.69e-05,11.05818093,4.52e-05
1215354642,4.24e-05,0.1151944597,2.59e-05,0.7339063744,2.07e-05
1881879971,4.24e-05,25.48269296,2.58e-05,1.526463225,1.29e-05
1710983259,4.24e-05,0.1466182611,3.06e-05,2.664982644,1.23e-05
1760677009,4.24e-05,37.08164271,1.64e-05,20.17319092,2.13e-05
1134162795,4.24e-05,34.72904045,1.23e-05,26.66583627,8.02e-06
1275557407,4.24e-05,0.01024744539,3.12e-05,2.560323739,2.9e-05
1609031210,4.24e-05,20.76293147,4.94e-05,0.8562299385,6.22e-05
1770756389,4.24e-05,0.003765898484,3.09e-05,0.3619513032,6.01e-05
1609167287,4.24e-05,0.01370550548,1.57e-05,0.3814557564,3.15e-05
1891142998,4.24e-05,35.91518912,1.4e-05,1.606119593,7.63e-06
1275796575,4.24e-05,38.52884779,2.07e-05,20.52093475,1.92e-05
1780034900,4.24e-05,36.32220625,1.82e-05,0.1101285314,1.89e-05
1003013129,4.24e-05,37.75167134,1.22e-05,0.3866937333,7.34e-06
1962597641,4.24e-05,0.4149286452,2.46e-05,2.554339585,1.34e-05
1750361697,4.24e-05,0.3377675151,2.1e-05,21.89363277,1.22e-05
1538581251,4.24e-05,14.00731341,4.02e-05,5.233728805,0.0001140145434
1043473820,4.24e-05,0.00669565621,4.24e-05,1.302737217,2.24e-05
1487078655,4.24e-05,25.77373001,2.01e-05,14.74855605,3.11e-05
1245781590,4.24e-05,0.04684713499,2.09e-05,16.453278,2.87e-05
1053678326,4.24e-05,28.45901568,2.12e-05,0.6529112693,1.74e-05
1376589754,4.24e-05,25.94774788,1.09e-05,42.1549113,8.84e-06
1235216409,4.24e-05,0.1390051369,1.9e-05,0.8118075742,1.65e-05
1538336706,4.24e-05,0.003420805305,4.24e-05,7.332653604,5.85e-05
1538694963,4.24e-05,0.2809643547,4.3e-05,10.24512119,7.1e-05
1508956475,4.24e-05,10.09629777,1.26e-05,3.718129634,7.39e-06
1982641916,4.24e-05,30.47617638,1.69e-05,17.92696419,1.74e-05
1851339550,4.24e-05,34.62453682,3.43e-05,2.025040369,1.27e-05
1588733471,4.24e-05,2.192305117,1.85e-05,3.756696363,2.11e-05
1336137058,4.24e-05,0.1259229719,2.53e-05,0.4543719362,1.19e-05
1801174800,4.24e-05,0.1251126591,2.1e-05,0.2214739458,2.88e-05
1508339151,4.24e-05,0.1075364053,2.15e-05,8.407082351,1.22e-05
1023099835,4.24e-05,31.40111801,1.71e-05,25.80215301,2.15e-05
1003159252,8.47e-05,38.16814522,2.23e-05,25.84975349,8.63e-06
1073502662,4.24e-05,20.15361188,3.36e-05,7.015751594,7.77e-05
1891896494,4.24e-05,8.165476182,2.09e-05,1.228356834,3.22e-05
1356448773,8.47e-05,37.34500734,2.76e-05,25.24534999,9.1e-06
1760468318,4.24e-05,32.48758646,1.5e-05,18.59808888,2.24e-05
1013107762,4.24e-05,0.07184213522,4.24e-05,25.05468422,9.25e-06
1417944604,4.24e-05,0.002514525553,4.24e-05,0.7713840836,6.42e-05
1871577544,4.24e-05,31.95221691,1.85e-05,5.067203735,1.12e-05
1114958089,4.24e-05,35.55108089,1.59e-05,25.96937504,8.54e-06
1598779209,4.24e-05,37.42803405,1.56e-05,2.910667051,1.15e-05
1033484134,4.24e-05,0.01547871999,2.57e-05,7.561200008,5.64e-05
1649324690,4.24e-05,22.8731625,2.05e-05,18.62943111,1.63e-05
1164501367,4.24e-05,34.15576267,2.27e-05,22.69477979,1.45e-05
1902076284,4.24e-05,2.478135851,1.72e-05,32.08547285,9.28e-06
1093874703,4.24e-05,0.06319736558,1.89e-05,0.5327541762,2.11e-05
1598955171,4.24e-05,34.07637705,2.4e-05,0.680453449,1.27e-05
1851392948,4.24e-05,38.11067742,1.72e-05,5.332666283,1e-05
1073704391,4.24e-05,28.7479563,2.04e-05,2.965475357,2.35e-05
1083672745,4.24e-05,37.86452822,3.24e-05,25.55678583,1.33e-05
1891282000,4.24e-05,0.4013424631,2.29e-05,6.41097781,1.95e-05
1720567225,4.24e-05,0.8808015337,2.09e-05,12.56499361,3.51e-05
1538134754,4.24e-05,0.03379245509,3.79e-05,1.12703132,8.01e-05
1578643664,4.24e-05,31.05120971,1.86e-05,5.020184728,1.21e-05
1750558797,4.24e-05,34.96065494,1.53e-05,24.33110197,2.35e-05
1972759439,4.24e-05,42.09559098,2.52e-05,1.222159086,8.21e-06
1457924466,4.24e-05,5.243344608,3.74e-05,14.15524854,2.99e-05
1407248180,4.24e-05,4.757435814,3.47e-05,0.6996722656,8.32e-05
1750486858,4.24e-05,26.16775014,1.58e-05,1.322052515,2.16e-05
1790778009,4.24e-05,34.61277695,2.25e-05,2.031196745,1.74e-05
1932302783,4.24e-05,9.997423221,3.62e-05,0.7191793613,6.3e-05
1477188373,4.24e-05,40.16894817,1.53e-05,32.23129584,9.19e-06
1053631457,4.24e-05,0.1991690338,2.11e-05,2.176766329,3.61e-05
1740465798,4.24e-05,27.98685098,1.31e-05,1.840532005,1.48e-05
1619518511,4.24e-05,39.93326199,2.58e-05,27.06504394,1.31e-05
1376500769,4.24e-05,26.8035247,2.59e-05,1.99675156,4.56e-05
1538426622,8.47e-05,0.3244102798,5.36e-05,4.673490893,1.3e-05
1073831897,4.24e-05,0.06241377716,2.37e-05,4.990759952,1.15e-05
1528176807,4.24e-05,39.52831618,3.26e-05,28.25101833,1.21e-05
1629475918,4.24e-05,4.793520094,4e-05,13.23525404,3.28e-05
1326075789,4.24e-05,29.92625707,1.83e-05,4.038190165,1.78e-05
1104856087,4.24e-05,0.001775878444,3.7e-05,0.6487705238,6.34e-05
1205268455,4.24e-05,28.04978516,2.17e-05,20.35234759,1.4e-05
1851551089,4.24e-05,0.06186738868,1.28e-05,1.693023497,1.46e-05
1477715118,4.24e-05,33.77031236,1.31e-05,0.9503023667,8.4e-06
1770506164,4.24e-05,0.1901794441,3.2e-05,19.78350729,2.04e-05
1144992314,4.24e-05,34.23874182,2.1e-05,20.61406057,2.06e-05
1457390353,4.24e-05,3.720521767,3.91e-05,6.077196926,7.44e-06
1831341122,4.24e-05,34.78078573,2.21e-05,16.08021341,2.96e-05
1902383466,4.24e-05,6.303961116,1.58e-05,22.21921518,1.5e-05
1053648352,4.24e-05,0.1982627691,4.35e-05,6.50665048,7.82e-05
1366415804,4.24e-05,14.80120135,1.57e-05,3.686183371,2.06e-05
1851499354,4.24e-05,32.92767336,1.24e-05,26.31331773,8.28e-06
1902882814,4.24e-05,0.02787821137,2.46e-05,22.04714242,1.71e-05
1194766618,4.24e-05,28.32715628,1.74e-05,19.97554524,1.44e-05
1417378845,4.24e-05,0.4293502026,1.49e-05,4.325057976,1.54e-05
1477583284,0.0001270540403,40.05552286,2.74e-05,25.96999806,8.53e-06
1023672425,4.24e-05,35.75488349,3e-05,17.91390356,3.59e-05
1801242482,4.24e-05,25.30561266,2.18e-05,1.327320132,2.45e-05
1831704394,4.24e-05,0.2431739473,2.92e-05,11.1033086,1.22e-05
1952727562,4.24e-05,35.77301734,1.95e-05,17.68410362,2.59e-05
1811134158,4.24e-05,40.48298553,1.55e-05,6.010917071,7.65e-06
1619930187,4.24e-05,0.3173821552,4.66e-05,1.667272732,2.08e-05
1336717305,8.47e-05,36.66904964,5.95e-05,5.926300843,3.26e-05
1053382507,4.24e-05,0.04152459789,3.33e-05,17.60191423,1.79e-05
1669408993,4.24e-05,0.1150249838,2.79e-05,1.741953495,2.48e-05
1407071665,4.24e-05,29.07987801,1.96e-05,1.887498117,1.96e-05
1326087172,4.24e-05,39.87661565,1.66e-05,27.63729193,1.93e-05
1487647905,4.24e-05,0.01824402738,1.87e-05,11.06759912,3.5e-05
1457377285,4.24e-05,35.36411344,1.62e-05,23.77417563,1.04e-05
1174527527,4.24e-05,37.95162192,1.11e-05,26.31331773,8.28e-06
1053549956,4.24e-05,12.46788246,1.34e-05,14.25368786,2.47e-05
1588845275,4.24e-05,33.66042388,2.51e-05,0.6600929054,5.07e-05
1891736021,4.24e-05,6.280306868,1.6e-05,22.06805123,1.52e-05
1114244142,4.24e-05,34.98823129,1.94e-05,6.776355842,1.79e-05
1225039563,4.24e-05,0.259916263,1.84e-05,0.7745640821,1.01e-05
1679703607,4.24e-05,0.9158204925,1.83e-05,6.37400992,1.91e-05
1801800842,4.24e-05,6.665859863,1.72e-05,22.06509197,1.52e-05
1699155911,4.24e-05,26.59682258,6.05e-05,2.86840605,5.75e-05
1205362043,4.24e-05,0.01927166049,2.51e-05,1.165011015,7.71e-05
1215020193,4.24e-05,25.1629582,2.53e-05,29.66929983,1.09e-05
1871593814,8.47e-05,0.02532038791,4.84e-05,0.7068067985,7.11e-05
1669437943,4.24e-05,33.87258353,2.45e-05,1.006440536,1.9e-05
1205219680,4.24e-05,21.28968738,3.43e-05,4.648930088,4.46e-05
1700260106,4.24e-05,0.5727566556,2.2e-05,2.742486275,1.17e-05
1467809103,4.24e-05,31.96337328,1.89e-05,24.53674071,1.56e-05
1679530042,4.24e-05,25.65522496,3.33e-05,0.602944476,4.84e-05
1194974964,4.24e-05,32.02533544,2e-05,4.564444125,1.45e-05
1700019320,4.24e-05,25.12761511,2.54e-05,4.746217143,1.35e-05
1902323850,4.24e-05,7.421478728,1.48e-05,23.94451275,1.31e-05
1386609659,4.24e-05,7.481162741,3.38e-05,1.020329286,4.11e-05
1730378340,4.24e-05,0.05869264084,1.93e-05,24.03799533,2.39e-05
1205226255,4.24e-05,0.5258202583,1.02e-05,0.9843826228,7.72e-06
1629070214,4.24e-05,0.1260546643,3.2e-05,0.6679520705,3.4e-05
1881804847,4.24e-05,39.37760023,1.8e-05,2.366364848,9.27e-06
1013093335,4.24e-05,7.09075057,1.74e-05,22.21921518,1.5e-05
1851300438,4.24e-05,0.03729392591,2.01e-05,1.185194631,2.57e-05
